"order_number","date","month_number","name","category","size","quantity","price","revenue"
"135","2015-01-02","1","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"136","2015-01-02","1","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"136","2015-01-02","1","The Pepper Salami Pizza","Supreme","S",1,"12.50","12.50"
"137","2015-01-03","1","The Mediterranean Pizza","Veggie","L",1,"20.25","20.25"
"137","2015-01-03","1","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"137","2015-01-03","1","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"138","2015-01-03","1","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"138","2015-01-03","1","The Italian Vegetables Pizza","Veggie","L",1,"21.00","21.00"
"138","2015-01-03","1","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"138","2015-01-03","1","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"139","2015-01-03","1","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"140","2015-01-03","1","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"140","2015-01-03","1","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"141","2015-01-03","1","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"142","2015-01-03","1","The Green Garden Pizza","Veggie","M",1,"16.00","16.00"
"143","2015-01-03","1","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"143","2015-01-03","1","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"143","2015-01-03","1","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"143","2015-01-03","1","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"143","2015-01-03","1","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"143","2015-01-03","1","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"143","2015-01-03","1","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
"143","2015-01-03","1","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"144","2015-01-03","1","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"144","2015-01-03","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"144","2015-01-03","1","The Chicken Pesto Pizza","Chicken","M",1,"16.75","16.75"
"144","2015-01-03","1","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"144","2015-01-03","1","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"144","2015-01-03","1","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"144","2015-01-03","1","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"144","2015-01-03","1","The Thai Chicken Pizza","Chicken","M",1,"16.75","16.75"
"144","2015-01-03","1","The Barbecue Chicken Pizza","Chicken","M",3,"16.75","50.25"
"144","2015-01-03","1","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"144","2015-01-03","1","The Southwest Chicken Pizza","Chicken","S",1,"12.75","12.75"
"144","2015-01-03","1","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"145","2015-01-03","1","The Greek Pizza","Classic","S",1,"12.00","12.00"
"146","2015-01-03","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"146","2015-01-03","1","The Four Cheese Pizza","Veggie","M",1,"14.75","14.75"
"146","2015-01-03","1","The Hawaiian Pizza","Classic","M",1,"13.25","13.25"
"147","2015-01-03","1","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"148","2015-01-03","1","The Mediterranean Pizza","Veggie","S",1,"12.00","12.00"
"149","2015-01-03","1","The Spinach and Feta Pizza","Veggie","M",1,"16.00","16.00"
"150","2015-01-03","1","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"151","2015-01-03","1","The Spinach Supreme Pizza","Supreme","S",1,"12.50","12.50"
"151","2015-01-03","1","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"152","2015-01-03","1","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"152","2015-01-03","1","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"152","2015-01-03","1","The Thai Chicken Pizza","Chicken","S",1,"12.75","12.75"
"152","2015-01-03","1","The Greek Pizza","Classic","M",1,"16.00","16.00"
"153","2015-01-03","1","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"154","2015-01-03","1","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"155","2015-01-03","1","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"155","2015-01-03","1","The Chicken Pesto Pizza","Chicken","S",1,"12.75","12.75"
"155","2015-01-03","1","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"155","2015-01-03","1","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"156","2015-01-03","1","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"156","2015-01-03","1","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"157","2015-01-03","1","The Mediterranean Pizza","Veggie","M",1,"16.00","16.00"
"157","2015-01-03","1","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"157","2015-01-03","1","The Spinach Pesto Pizza","Veggie","M",1,"16.50","16.50"
"157","2015-01-03","1","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"158","2015-01-03","1","The Thai Chicken Pizza","Chicken","M",1,"16.75","16.75"
"158","2015-01-03","1","The Italian Vegetables Pizza","Veggie","M",1,"16.75","16.75"
"159","2015-01-03","1","The Thai Chicken Pizza","Chicken","M",1,"16.75","16.75"
"159","2015-01-03","1","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"160","2015-01-03","1","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"161","2015-01-03","1","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"161","2015-01-03","1","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"161","2015-01-03","1","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"162","2015-01-03","1","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"163","2015-01-03","1","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"163","2015-01-03","1","The Greek Pizza","Classic","M",1,"16.00","16.00"
"163","2015-01-03","1","The Hawaiian Pizza","Classic","M",1,"13.25","13.25"
"164","2015-01-03","1","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"164","2015-01-03","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"165","2015-01-03","1","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"166","2015-01-03","1","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"167","2015-01-03","1","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"167","2015-01-03","1","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"167","2015-01-03","1","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"168","2015-01-03","1","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"168","2015-01-03","1","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"169","2015-01-03","1","The Italian Capocollo Pizza","Classic","S",1,"12.00","12.00"
"169","2015-01-03","1","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"169","2015-01-03","1","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"170","2015-01-03","1","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"171","2015-01-03","1","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"172","2015-01-03","1","The Spinach Supreme Pizza","Supreme","M",1,"16.50","16.50"
"172","2015-01-03","1","The Napolitana Pizza","Classic","S",1,"12.00","12.00"
"172","2015-01-03","1","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"173","2015-01-03","1","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"173","2015-01-03","1","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"173","2015-01-03","1","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"174","2015-01-03","1","The Italian Capocollo Pizza","Classic","M",1,"16.00","16.00"
"174","2015-01-03","1","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"174","2015-01-03","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"174","2015-01-03","1","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"175","2015-01-03","1","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"176","2015-01-03","1","The Pepper Salami Pizza","Supreme","M",1,"16.50","16.50"
"176","2015-01-03","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"177","2015-01-03","1","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"177","2015-01-03","1","The Napolitana Pizza","Classic","S",1,"12.00","12.00"
"178","2015-01-03","1","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"179","2015-01-03","1","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"179","2015-01-03","1","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"179","2015-01-03","1","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"180","2015-01-03","1","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"180","2015-01-03","1","The Classic Deluxe Pizza","Classic","L",1,"20.50","20.50"
"181","2015-01-03","1","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"182","2015-01-03","1","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"182","2015-01-03","1","The Brie Carre Pizza","Supreme","S",1,"23.65","23.65"
"183","2015-01-03","1","The Spinach Pesto Pizza","Veggie","L",1,"20.75","20.75"
"183","2015-01-03","1","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"183","2015-01-03","1","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"184","2015-01-03","1","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"185","2015-01-03","1","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"185","2015-01-03","1","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"186","2015-01-03","1","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"186","2015-01-03","1","The Spinach Pesto Pizza","Veggie","L",1,"20.75","20.75"
"186","2015-01-03","1","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"186","2015-01-03","1","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"187","2015-01-03","1","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"187","2015-01-03","1","The Spinach Pesto Pizza","Veggie","L",1,"20.75","20.75"
"188","2015-01-03","1","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"188","2015-01-03","1","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"188","2015-01-03","1","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"189","2015-01-03","1","The Thai Chicken Pizza","Chicken","S",1,"12.75","12.75"
"189","2015-01-03","1","The Big Meat Pizza","Classic","S",2,"12.00","24.00"
"190","2015-01-03","1","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"190","2015-01-03","1","The Four Cheese Pizza","Veggie","M",1,"14.75","14.75"
"190","2015-01-03","1","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"190","2015-01-03","1","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"191","2015-01-03","1","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"191","2015-01-03","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"192","2015-01-03","1","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"192","2015-01-03","1","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"193","2015-01-03","1","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"193","2015-01-03","1","The Chicken Alfredo Pizza","Chicken","L",2,"20.75","41.50"
"193","2015-01-03","1","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"194","2015-01-03","1","The Barbecue Chicken Pizza","Chicken","S",1,"12.75","12.75"
"195","2015-01-03","1","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"196","2015-01-03","1","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"196","2015-01-03","1","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"196","2015-01-03","1","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"197","2015-01-03","1","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"197","2015-01-03","1","The Soppressata Pizza","Supreme","L",1,"20.75","20.75"
"197","2015-01-03","1","The Italian Vegetables Pizza","Veggie","L",1,"21.00","21.00"
"197","2015-01-03","1","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"198","2015-01-03","1","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"198","2015-01-03","1","The Chicken Alfredo Pizza","Chicken","L",1,"20.75","20.75"
"199","2015-01-03","1","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"200","2015-01-03","1","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"201","2015-01-03","1","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"201","2015-01-03","1","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"201","2015-01-03","1","The Chicken Pesto Pizza","Chicken","L",1,"20.75","20.75"
"201","2015-01-03","1","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"202","2015-01-03","1","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
"203","2015-01-04","1","The Italian Vegetables Pizza","Veggie","M",1,"16.75","16.75"
"203","2015-01-04","1","The Pepperoni, Mushroom, and Peppers Pizza","Classic","L",1,"17.50","17.50"
"203","2015-01-04","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"203","2015-01-04","1","The Greek Pizza","Classic","S",1,"12.00","12.00"
"204","2015-01-04","1","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"205","2015-01-04","1","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"205","2015-01-04","1","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"205","2015-01-04","1","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
"206","2015-01-04","1","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"206","2015-01-04","1","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"206","2015-01-04","1","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"207","2015-01-04","1","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"208","2015-01-04","1","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"208","2015-01-04","1","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"208","2015-01-04","1","The Greek Pizza","Classic","M",1,"16.00","16.00"
"208","2015-01-04","1","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"208","2015-01-04","1","The Barbecue Chicken Pizza","Chicken","S",1,"12.75","12.75"
"209","2015-01-04","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"210","2015-01-04","1","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"211","2015-01-04","1","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"212","2015-01-04","1","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"213","2015-01-04","1","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"214","2015-01-04","1","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"214","2015-01-04","1","The Spinach Pesto Pizza","Veggie","M",1,"16.50","16.50"
"214","2015-01-04","1","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"214","2015-01-04","1","The Mexicana Pizza","Veggie","S",1,"12.00","12.00"
"215","2015-01-04","1","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"216","2015-01-04","1","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"216","2015-01-04","1","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"216","2015-01-04","1","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"217","2015-01-04","1","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"217","2015-01-04","1","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"218","2015-01-04","1","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"219","2015-01-04","1","The Pepper Salami Pizza","Supreme","M",1,"16.50","16.50"
"219","2015-01-04","1","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"219","2015-01-04","1","The Spinach and Feta Pizza","Veggie","M",1,"16.00","16.00"
"219","2015-01-04","1","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"220","2015-01-04","1","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"220","2015-01-04","1","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"220","2015-01-04","1","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"220","2015-01-04","1","The Italian Capocollo Pizza","Classic","S",1,"12.00","12.00"
"221","2015-01-04","1","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"221","2015-01-04","1","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"221","2015-01-04","1","The Greek Pizza","Classic","S",1,"12.00","12.00"
"222","2015-01-04","1","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"222","2015-01-04","1","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"223","2015-01-04","1","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"224","2015-01-04","1","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"224","2015-01-04","1","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"224","2015-01-04","1","The Chicken Alfredo Pizza","Chicken","S",1,"12.75","12.75"
"224","2015-01-04","1","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"225","2015-01-04","1","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"225","2015-01-04","1","The Southwest Chicken Pizza","Chicken","S",1,"12.75","12.75"
"225","2015-01-04","1","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"226","2015-01-04","1","The Classic Deluxe Pizza","Classic","L",1,"20.50","20.50"
"227","2015-01-04","1","The Greek Pizza","Classic","M",1,"16.00","16.00"
"227","2015-01-04","1","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"228","2015-01-04","1","The Italian Vegetables Pizza","Veggie","S",1,"12.75","12.75"
"229","2015-01-04","1","The Italian Vegetables Pizza","Veggie","L",1,"21.00","21.00"
"229","2015-01-04","1","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"229","2015-01-04","1","The Spinach Pesto Pizza","Veggie","S",1,"12.50","12.50"
"230","2015-01-04","1","The Thai Chicken Pizza","Chicken","M",1,"16.75","16.75"
"231","2015-01-04","1","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"231","2015-01-04","1","The Napolitana Pizza","Classic","S",1,"12.00","12.00"
"231","2015-01-04","1","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"232","2015-01-04","1","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"232","2015-01-04","1","The Spinach Supreme Pizza","Supreme","L",1,"20.75","20.75"
"233","2015-01-04","1","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"234","2015-01-04","1","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"234","2015-01-04","1","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"234","2015-01-04","1","The Italian Supreme Pizza","Supreme","S",1,"12.50","12.50"
"235","2015-01-04","1","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"236","2015-01-04","1","The Green Garden Pizza","Veggie","M",1,"16.00","16.00"
"236","2015-01-04","1","The Classic Deluxe Pizza","Classic","L",1,"20.50","20.50"
"237","2015-01-04","1","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
